transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,is_outlier,total_amount
T49955,2025-02-30,C1561,tablet,4.0,518.6809975593478,paypal,failed,False,2074.7239902373913
T49959,2023-13-01,C498,smartphone,9.0,526.6823642264309,credit card,pending,False,4740.141278037878
T49967,2025-02-30,C4341,smartphone,4.0,583.4864471978306,credit card,pending,False,2333.9457887913222
T49976,2023-13-01,C3134,headphones,2.0,656.2609518173977,credit card,completed,False,1312.5219036347953
T49989,2020-05-23,C3209,smartphone,5.0,70.15021686672685,cash,unknown,False,350.75108433363425
T50000,2025-02-30,C3383,headphones,9.0,124.23220494054756,credit card,pending,False,1118.089844464928
T50012,2022-05-14,C3564,laptop,8.0,575.6966502173165,paypal,completed,False,4605.573201738532
T50026,2023-06-15,C053,tablet,4.0,173.15775737280808,cash,completed,False,692.6310294912323
T50028,2025-02-30,C1757,smartphone,10.0,885.4873432605239,credit card,completed,False,8854.873432605238
T50031,2025-02-30,C3250,smartphone,7.0,279.06161786101023,cash,completed,False,1953.4313250270716
T50035,2025-02-30,C1527,laptop,3.0,816.6557999785432,paypal,unknown,False,2449.9673999356296
T50039,2025-02-30,C614,laptop,6.0,621.187671797577,paypal,failed,False,3727.126030785462
T50041,2023-13-01,C3015,headphones,9.0,252.1772942350632,paypal,completed,False,2269.5956481155686
T50054,2025-02-30,C4260,smartphone,2.0,139.06274142807308,credit card,completed,False,278.12548285614616
T50058,2025-02-30,C817,laptop,7.0,638.060928754881,cash,completed,False,4466.426501284167
T50060,2023-13-01,C2337,headphones,6.0,705.8764963256268,credit card,failed,False,4235.258977953761
T50070,2022-08-18,C1843,coffee machine,3.0,118.72946301780551,credit card,completed,False,356.18838905341653
T50073,2020-05-31,C1551,tablet,6.0,267.8704574032742,credit card,completed,False,1607.222744419645
T50074,2025-02-30,C2345,coffee machine,10.0,248.07917195748755,cash,completed,False,2480.7917195748755
T50080,2023-13-01,C2393,tablet,7.0,264.78127690791246,paypal,completed,False,1853.4689383553873
T50084,2023-13-01,C2891,smartphone,9.0,205.3469814675209,credit card,completed,False,1848.122833207688
T50090,2023-13-01,C858,headphones,8.0,361.72153282779016,paypal,completed,False,2893.7722626223213
T50098,2025-02-30,C4041,smartphone,7.0,736.0475179017944,credit card,completed,False,5152.3326253125615
T50106,2021-11-03,C4809,laptop,4.0,466.36751595246,cash,completed,False,1865.47006380984
T50107,2025-02-30,C787,coffee machine,10.0,361.4994638943525,credit card,completed,False,3614.9946389435254
T50112,2025-02-30,C040,headphones,1.0,373.53,paypal,completed,False,373.53
T50114,2021-07-11,C2158,smartphone,10.0,601.7006608972476,cash,completed,False,6017.006608972477
T50115,2022-06-11,C2733,headphones,9.0,189.94188533979477,paypal,pending,False,1709.4769680581528
T50130,2025-02-30,C253,laptop,3.0,345.19,paypal,pending,False,1035.57
T50135,2025-02-30,C3393,laptop,6.0,591.623860666016,credit card,completed,False,3549.743163996096
T50152,2023-13-01,C2771,smartphone,9.0,228.40383635948487,credit card,completed,False,2055.6345272353637
T50153,2024-07-28,C835,laptop,1.0,223.63720051890868,paypal,failed,False,223.63720051890868
T50154,2025-02-30,C200,laptop,5.0,714.6655042208874,credit card,pending,False,3573.3275211044374
T50157,2024-04-04,C3120,smartphone,7.0,151.79828486359025,cash,completed,False,1062.5879940451318
T50162,2023-13-01,C3660,tablet,9.0,553.7112837197205,credit card,completed,False,4983.401553477484
T50167,2025-02-30,C1652,laptop,5.0,767.5721957018218,credit card,pending,False,3837.860978509109
T50170,2025-02-30,C697,tablet,4.0,292.695800450251,credit card,completed,False,1170.783201801004
T50173,2023-13-01,C1194,laptop,7.0,220.84998043023157,paypal,completed,False,1545.949863011621
T50209,2023-09-17,C917,headphones,5.0,819.8027725699595,paypal,unknown,False,4099.013862849798
T50210,2023-13-01,C4382,headphones,3.0,839.5324385422746,credit card,completed,False,2518.5973156268237
T50212,2025-02-30,C2299,laptop,6.0,993.2725513227302,credit card,completed,False,5959.635307936382
T50225,2023-13-01,C3776,laptop,1.0,441.61446644980674,paypal,completed,False,441.61446644980674
T50230,2025-02-30,C190,tablet,10.0,605.4512962020997,credit card,completed,False,6054.512962020997
T50243,2023-13-01,C4915,coffee machine,8.0,339.26823685081365,paypal,completed,False,2714.145894806509
T50244,2023-13-01,C2834,headphones,1.0,576.3237778746945,cash,completed,False,576.3237778746945
T50248,2025-02-30,C4299,laptop,7.0,612.0506272238166,credit card,pending,False,4284.354390566717
T50251,2022-08-16,C4963,smartphone,8.0,818.9313269600989,credit card,completed,False,6551.450615680791
T50253,2023-13-01,C3811,headphones,8.0,431.5159351009108,paypal,unknown,False,3452.1274808072862
T50282,2023-13-01,C2947,headphones,4.0,235.24662424350493,paypal,unknown,False,940.9864969740197
T50288,2025-02-30,C670,laptop,3.0,486.28,paypal,failed,False,1458.84
T50299,2020-11-14,C3861,coffee machine,2.0,303.3574534742588,credit card,completed,False,606.7149069485176
T50301,2024-01-26,C2329,tablet,7.0,381.9568825887238,paypal,completed,False,2673.6981781210666
T50303,2021-03-01,C2397,headphones,8.0,884.8395240048746,paypal,completed,False,7078.716192038997
T50307,2023-13-01,C3298,smartphone,9.0,694.5609127573009,credit card,completed,False,6251.048214815708
T50316,2023-13-01,C2928,tablet,4.0,309.7457174000777,paypal,completed,False,1238.9828696003108
T50321,2022-09-07,C2572,smartphone,2.0,440.1040254801309,paypal,unknown,False,880.2080509602617
T50322,2023-13-01,C4797,smartphone,6.0,716.8361792288913,paypal,unknown,False,4301.017075373347
T50327,2023-02-03,C2442,tablet,3.0,341.3334468560755,paypal,pending,False,1024.0003405682264
T50329,2024-11-03,C4690,headphones,3.0,864.1397922377707,credit card,completed,False,2592.419376713312
T50331,2022-11-01,C192,smartphone,9.0,219.75070467171747,cash,failed,False,1977.7563420454571
T50332,2025-02-30,C699,coffee machine,4.0,391.1993497941188,cash,completed,False,1564.7973991764752
T50333,2023-13-01,C4921,tablet,7.0,301.16248785895675,credit card,completed,False,2108.137415012697
T50359,2023-13-01,C1371,headphones,5.0,758.1594447969087,cash,completed,False,3790.7972239845435
T50368,2025-02-30,C2569,headphones,9.0,731.6089231524694,cash,completed,False,6584.4803083722245
T50374,2023-13-01,C3584,laptop,3.0,163.69585936626868,credit card,unknown,False,491.08757809880603
T50376,2023-13-01,C828,smartphone,4.0,63.35510586815224,paypal,unknown,False,253.42042347260897
T50378,2025-02-30,C519,laptop,6.0,976.7561863715804,cash,failed,False,5860.537118229482
T50383,2023-13-01,C4423,smartphone,5.0,178.93,credit card,unknown,False,894.6500000000001
T50388,2021-06-06,C593,coffee machine,7.0,170.43862388637484,credit card,unknown,False,1193.0703672046238
T50398,2024-08-03,C3338,headphones,10.0,178.64466984863463,credit card,pending,False,1786.4466984863463
T50400,2024-10-17,C2343,tablet,5.0,383.003025374387,paypal,completed,False,1915.015126871935
T50401,2025-02-30,C2805,headphones,6.0,144.65090292913155,credit card,unknown,False,867.9054175747892
T50402,2021-01-31,C1181,tablet,3.0,285.8858762040396,cash,completed,False,857.6576286121189
T50408,2023-13-01,C1263,laptop,1.0,107.50571770745472,paypal,completed,False,107.50571770745472
T50417,2023-13-01,C1468,smartphone,8.0,118.48702109345275,paypal,pending,False,947.896168747622
T50438,2025-02-30,C1443,headphones,1.0,96.64042722158274,credit card,completed,False,96.64042722158274
T50443,2023-13-01,C3655,laptop,5.0,230.4391583525526,paypal,completed,False,1152.195791762763
T50445,2023-13-01,C3858,laptop,8.0,444.1931326484109,credit card,completed,False,3553.545061187287
T50449,2023-13-01,C1259,headphones,4.0,627.8251243282208,cash,pending,False,2511.300497312883
T50451,2024-01-12,C2575,laptop,2.0,205.35084770279207,paypal,failed,False,410.70169540558413
T50460,2023-13-01,C055,smartphone,2.0,195.89898844488687,credit card,failed,False,391.79797688977374
T50462,2025-02-30,C1677,tablet,1.0,674.7750085458765,paypal,pending,False,674.7750085458765
T50465,2023-13-01,C1309,tablet,8.0,50.75804415734388,paypal,failed,False,406.06435325875105
T50466,2023-10-16,C2227,headphones,3.0,568.829607443651,paypal,unknown,False,1706.4888223309529
T50468,2025-02-30,C2372,smartphone,4.0,485.9979332847171,paypal,unknown,False,1943.9917331388683
T50469,2025-02-30,C3861,tablet,9.0,643.3192150553516,paypal,pending,False,5789.872935498164
T50473,2025-02-30,C3155,headphones,10.0,815.659666497871,credit card,unknown,False,8156.59666497871
T50480,2023-02-20,C496,laptop,6.0,672.8574568126398,paypal,failed,False,4037.144740875839
T50486,2025-02-30,C2103,laptop,9.0,730.7247626721146,credit card,completed,False,6576.522864049031
T50487,2025-02-30,C3549,laptop,9.0,443.91035872815416,credit card,completed,False,3995.1932285533876
T50499,2025-02-30,C3873,smartphone,5.0,351.33000168859365,credit card,completed,False,1756.6500084429683
T50504,2023-13-01,C507,tablet,4.0,836.5833260329746,credit card,pending,False,3346.3333041318983
T50507,2025-02-30,C544,laptop,2.0,202.0299163454913,paypal,completed,False,404.0598326909826
T50511,2025-02-30,C4409,laptop,3.0,901.1944150798804,credit card,unknown,False,2703.583245239641
T50516,2023-12-08,C1101,laptop,6.0,590.9393324839417,paypal,pending,False,3545.6359949036505
T50521,2023-13-01,C3805,tablet,7.0,918.1594749000712,credit card,pending,False,6427.1163243004985
T50524,2023-06-24,C1869,laptop,3.0,358.915469455742,paypal,completed,False,1076.7464083672262
T50534,2025-02-30,C4497,tablet,1.0,781.6041786391312,credit card,completed,False,781.6041786391312
T50539,2023-13-01,C1663,coffee machine,5.0,400.15184672972606,cash,failed,False,2000.7592336486302
T50540,2025-02-30,C2669,tablet,4.0,99.53203451071433,paypal,completed,False,398.1281380428573
T50542,2023-13-01,C435,headphones,6.0,728.1737832770344,credit card,pending,False,4369.042699662206
T50544,2024-06-04,C090,tablet,7.0,795.9351885527177,paypal,completed,False,5571.546319869024
T50547,2023-13-01,C724,tablet,1.0,914.4054235279872,credit card,completed,False,914.4054235279872
T50554,2023-13-01,C2237,coffee machine,1.0,136.2239824267249,paypal,unknown,False,136.2239824267249
T50557,2023-13-01,C724,tablet,2.0,222.1037150564075,paypal,completed,False,444.207430112815
T50559,2025-02-30,C2020,headphones,1.0,537.9847780648661,cash,unknown,False,537.9847780648661
T50566,2025-02-30,C1804,headphones,2.0,621.7259507645554,credit card,unknown,False,1243.4519015291107
T50569,2023-07-04,C1278,tablet,2.0,302.4000649339051,paypal,completed,False,604.8001298678103
T50570,2023-13-01,C4546,headphones,8.0,408.1019487335402,paypal,completed,False,3264.8155898683217
T50587,2023-13-01,C128,laptop,7.0,568.0225732454039,cash,pending,False,3976.1580127178277
T50592,2024-09-09,C4766,laptop,8.0,222.14508604040088,cash,failed,False,1777.160688323207
T50595,2021-09-14,C219,tablet,4.0,72.08309577802436,credit card,completed,False,288.33238311209743
T98191,2025-02-30,C2264,tablet,3.0,113.57631114955792,paypal,failed,False,340.7289334486738
T50602,2023-12-24,C4112,laptop,5.0,455.1100243358157,credit card,pending,False,2275.5501216790785
T50603,2023-13-01,C4161,laptop,7.0,445.6351578024916,credit card,failed,False,3119.4461046174415
T50604,2023-13-01,C4540,smartphone,1.0,360.97,credit card,failed,False,360.97
T50610,2023-13-01,C3584,headphones,1.0,952.0970906795452,cash,completed,False,952.0970906795452
T50618,2025-02-30,C1738,laptop,5.0,797.1566595094062,credit card,completed,False,3985.783297547031
T50619,2025-02-30,C4165,laptop,4.0,259.9772783638509,credit card,completed,False,1039.9091134554037
T50626,2025-02-30,C3382,laptop,4.0,545.1246343628088,paypal,completed,False,2180.4985374512353
T50627,2025-01-18,C2829,tablet,6.0,480.1970327944924,credit card,unknown,False,2881.1821967669543
T50629,2023-13-01,C2696,smartphone,3.0,345.60908483282424,credit card,completed,False,1036.8272544984727
T50633,2020-04-19,C1867,headphones,8.0,165.63159619153305,paypal,pending,False,1325.0527695322644
T50634,2023-13-01,C1652,headphones,9.0,961.182210848056,paypal,pending,False,8650.639897632504
T50638,2025-02-30,C1882,laptop,10.0,467.0986702995235,paypal,pending,False,4670.986702995235
T50642,2023-04-21,C2915,headphones,8.0,637.7821078598267,paypal,failed,False,5102.256862878614
T50665,2025-02-30,C4370,laptop,2.0,432.2959180120105,credit card,unknown,False,864.591836024021
T50669,2025-02-30,C285,smartphone,6.0,131.5796862216475,credit card,pending,False,789.478117329885
T50687,2025-02-30,C1573,tablet,2.0,287.39,credit card,completed,False,574.78
T50697,2023-13-01,C217,tablet,8.0,968.9096874041928,paypal,completed,False,7751.277499233543
T50703,2023-13-01,C1138,headphones,2.0,681.5816333421,cash,unknown,False,1363.1632666842
T50704,2025-02-30,C234,smartphone,7.0,160.10824733436291,cash,unknown,False,1120.7577313405404
T50705,2025-02-30,C1014,tablet,5.0,492.87,paypal,failed,False,2464.35
T50743,2023-13-01,C4138,laptop,4.0,958.3248890937332,paypal,failed,False,3833.2995563749328
T50752,2021-04-21,C366,tablet,5.0,397.9832199713329,credit card,completed,False,1989.9160998566645
T50753,2023-13-01,C137,headphones,3.0,967.8282728624918,paypal,completed,False,2903.4848185874753
T50759,2023-13-01,C3022,headphones,3.0,183.9898907047077,paypal,pending,False,551.9696721141231
T50761,2021-04-03,C1765,smartphone,9.0,368.0072534383254,paypal,unknown,False,3312.0652809449284
T50771,2023-13-01,C624,headphones,10.0,372.80079423039,credit card,unknown,False,3728.0079423039
T50774,2023-13-01,C3104,smartphone,7.0,620.5150813303119,paypal,completed,False,4343.605569312183
T50775,2023-13-01,C3818,smartphone,1.0,856.8037273252729,paypal,completed,False,856.8037273252729
T50776,2025-02-30,C326,tablet,5.0,742.888071160372,credit card,completed,False,3714.44035580186
T50794,2025-02-30,C3658,headphones,3.0,60.9606841451872,credit card,completed,False,182.8820524355616
T50797,2023-13-01,C3772,headphones,5.0,620.2863685533581,credit card,completed,False,3101.4318427667904
T50807,2023-12-13,C2645,coffee machine,10.0,451.614849952751,paypal,completed,False,4516.14849952751
T50811,2025-02-30,C2313,laptop,2.0,859.1248388310266,paypal,pending,False,1718.2496776620533
T50815,2024-09-03,C4837,smartphone,4.0,211.2746070902507,cash,failed,False,845.0984283610028
T50828,2024-07-02,C588,smartphone,10.0,231.45525897037564,paypal,completed,False,2314.5525897037564
T50834,2020-10-20,C2963,laptop,9.0,450.2888837343593,credit card,pending,False,4052.5999536092336
T50851,2023-04-19,C3772,laptop,1.0,504.6103738064137,paypal,completed,False,504.6103738064137
T50853,2020-08-30,C3373,smartphone,9.0,504.91894567797146,credit card,failed,False,4544.270511101743
T50866,2024-11-08,C1538,laptop,7.0,827.706343711036,credit card,failed,False,5793.944405977252
T50871,2022-03-20,C2199,headphones,6.0,746.9003028061909,credit card,failed,False,4481.401816837146
T50878,2020-11-17,C1838,coffee machine,1.0,487.0439576831646,credit card,completed,False,487.0439576831646
T50881,2023-05-14,C2869,tablet,3.0,731.9593647595273,credit card,completed,False,2195.8780942785816
T50888,2023-09-08,C1126,tablet,2.0,572.757653263904,paypal,completed,False,1145.515306527808
T50894,2020-11-22,C4081,coffee machine,7.0,336.2512781443524,credit card,failed,False,2353.7589470104667
T50898,2025-02-30,C2932,smartphone,10.0,545.484904275989,credit card,unknown,False,5454.84904275989
T50914,2024-04-17,C3484,smartphone,10.0,337.6089603266909,credit card,completed,False,3376.0896032669093
T50939,2025-02-30,C1434,laptop,6.0,658.6357147766469,credit card,completed,False,3951.814288659881
T50944,2025-02-30,C3270,laptop,4.0,494.5486756394542,cash,completed,False,1978.1947025578168
T50953,2023-13-01,C4432,laptop,9.0,215.46853969770712,credit card,unknown,False,1939.216857279364
T50954,2025-02-30,C3246,headphones,5.0,759.0082495513038,credit card,completed,False,3795.041247756519
T50961,2025-02-30,C1928,laptop,7.0,458.1535573254317,credit card,completed,False,3207.0749012780216
T50970,2022-06-03,C3814,laptop,6.0,748.3724205016617,paypal,unknown,False,4490.234523009971
T50973,2023-13-01,C040,laptop,8.0,536.0555845966842,paypal,completed,False,4288.4446767734735
T50980,2025-02-30,C3033,headphones,6.0,304.0372551531914,credit card,unknown,False,1824.2235309191483
T50987,2023-04-09,C2852,laptop,4.0,658.4341346937099,credit card,unknown,False,2633.7365387748396
T50989,2020-10-22,C588,laptop,6.0,212.5442011660456,paypal,completed,False,1275.2652069962737
T50991,2020-03-04,C2230,tablet,2.0,133.05387315631185,cash,failed,False,266.1077463126237
T50993,2025-02-30,C1313,laptop,10.0,881.7148021188344,paypal,pending,False,8817.148021188345
T50998,2023-13-01,C1201,laptop,8.0,660.3747567738762,credit card,failed,False,5282.99805419101
T51001,2023-13-01,C4975,tablet,5.0,901.08899622791,credit card,completed,False,4505.44498113955
T51002,2021-12-27,C1470,headphones,5.0,139.07481191194245,cash,completed,False,695.3740595597122
T51005,2020-12-31,C1787,coffee machine,9.0,142.17937817656787,credit card,completed,False,1279.6144035891107
T51006,2021-11-13,C195,tablet,7.0,109.57960901260378,credit card,completed,False,767.0572630882265
T51010,2021-02-01,C826,headphones,4.0,248.43105481811097,paypal,pending,False,993.7242192724439
T51012,2020-03-11,C2704,tablet,9.0,123.05,paypal,completed,False,1107.45
T51026,2022-01-04,C4430,coffee machine,6.0,139.01197710975435,paypal,completed,False,834.0718626585261
T51027,2024-11-06,C2099,headphones,8.0,727.6965467821076,cash,pending,False,5821.572374256861
T51033,2025-02-30,C2160,smartphone,4.0,620.9229385807502,paypal,completed,False,2483.6917543230006
T51037,2024-10-18,C4243,tablet,8.0,847.2305757727672,paypal,failed,False,6777.844606182138
T51039,2025-02-30,C4344,laptop,9.0,234.19133957983445,credit card,completed,False,2107.7220562185103
T51047,2025-02-30,C122,headphones,8.0,453.8850978557859,paypal,failed,False,3631.080782846287
T51069,2022-01-20,C1966,headphones,4.0,465.2031147390682,paypal,completed,False,1860.8124589562728
T51076,2025-02-30,C2646,tablet,1.0,52.47957412390949,credit card,pending,False,52.47957412390949
T51091,2020-06-06,C801,laptop,1.0,739.5318622354827,paypal,unknown,False,739.5318622354827
T51094,2021-12-26,C1804,smartphone,8.0,470.83,paypal,completed,False,3766.64
T51100,2025-02-30,C152,headphones,10.0,966.3000621828836,credit card,failed,False,9663.000621828836
T51106,2023-13-01,C787,laptop,2.0,108.78774857655424,credit card,unknown,False,217.57549715310847
T51111,2025-02-30,C1265,tablet,9.0,449.7584333148696,credit card,pending,False,4047.8258998338265
T51112,2025-02-30,C2126,coffee machine,4.0,207.16774534135573,paypal,failed,False,828.6709813654229
T51118,2025-02-30,C4263,tablet,9.0,172.84,credit card,completed,False,1555.56
T51120,2020-09-29,C740,headphones,10.0,322.5918604435132,credit card,completed,False,3225.9186044351322
T51140,2023-13-01,C1359,laptop,2.0,931.3778458200816,credit card,completed,False,1862.7556916401631
T51150,2023-13-01,C3697,tablet,3.0,711.2400039742449,cash,completed,False,2133.7200119227346
T51159,2024-06-11,C3075,smartphone,4.0,575.22,paypal,completed,False,2300.88
T51161,2023-13-01,C119,smartphone,10.0,861.06,paypal,completed,False,8610.599999999999
T51164,2024-10-07,C4504,smartphone,6.0,741.289524043404,credit card,failed,False,4447.7371442604235
T51167,2020-08-03,C2282,smartphone,3.0,665.8422825951004,credit card,completed,False,1997.5268477853012
T51173,2025-02-30,C4399,coffee machine,4.0,374.57,credit card,failed,False,1498.28
T51180,2023-13-01,C3536,laptop,5.0,917.679093808778,credit card,pending,False,4588.39546904389
T51185,2021-05-09,C1535,headphones,1.0,342.63435035195164,paypal,pending,False,342.63435035195164
T51197,2022-03-20,C4043,coffee machine,10.0,318.20695217209345,cash,completed,False,3182.0695217209345
T51203,2025-02-30,C3461,coffee machine,3.0,144.05097887042243,paypal,completed,False,432.15293661126725
T51208,2025-02-30,C1150,headphones,10.0,886.3246743574242,paypal,completed,False,8863.246743574242
T51210,2023-13-01,C1334,tablet,9.0,153.43634162518651,paypal,unknown,False,1380.9270746266786
T51217,2023-13-01,C2330,headphones,6.0,134.4450167456988,paypal,completed,False,806.6701004741929
T51229,2021-04-18,C4350,smartphone,6.0,939.4494469050388,credit card,completed,False,5636.696681430233
T51234,2025-01-22,C2718,smartphone,10.0,805.5057210986472,paypal,completed,False,8055.057210986472
T51254,2022-02-08,C3886,coffee machine,3.0,54.96221983787999,credit card,unknown,False,164.88665951363998
T51255,2023-13-01,C1528,headphones,4.0,598.2947226724086,credit card,completed,False,2393.1788906896345
T51266,2024-02-05,C4494,smartphone,4.0,509.35893973115225,cash,unknown,False,2037.435758924609
T51273,2025-02-30,C3376,coffee machine,6.0,55.05,credit card,completed,False,330.29999999999995
T51276,2021-03-17,C2925,headphones,6.0,758.497559724016,credit card,pending,False,4550.985358344096
T51278,2024-07-01,C2215,headphones,3.0,777.7701224453217,paypal,failed,False,2333.310367335965
T51283,2025-01-22,C2065,headphones,4.0,391.9952166394445,credit card,completed,False,1567.980866557778
T51292,2020-10-01,C3125,headphones,5.0,253.15,paypal,failed,False,1265.75
T51295,2023-13-01,C2546,smartphone,7.0,679.7173624124734,paypal,pending,False,4758.021536887314
T51307,2022-12-12,C4218,laptop,4.0,809.1595893743994,paypal,completed,False,3236.6383574975976
T51308,2022-03-18,C4488,smartphone,7.0,376.3810635992636,credit card,completed,False,2634.667445194845
T51314,2025-02-30,C3158,coffee machine,5.0,368.8717295836991,paypal,completed,False,1844.3586479184955
T51318,2025-02-30,C071,tablet,2.0,160.5465110840329,credit card,unknown,False,321.0930221680658
T51325,2022-11-23,C1867,smartphone,10.0,119.95027532980976,credit card,pending,False,1199.5027532980976
T51328,2023-13-01,C997,tablet,6.0,187.67954449000516,credit card,pending,False,1126.077266940031
T51330,2024-07-28,C4301,headphones,9.0,409.47584734244055,paypal,failed,False,3685.2826260819647
T51335,2022-12-24,C986,tablet,4.0,191.1680367507556,paypal,completed,False,764.6721470030224
T51351,2025-02-30,C3536,headphones,4.0,341.1280214919438,paypal,pending,False,1364.5120859677752
T51353,2023-13-01,C4009,tablet,3.0,468.7751785423693,paypal,pending,False,1406.325535627108
T51371,2021-06-07,C4224,laptop,5.0,783.53,credit card,unknown,False,3917.6499999999996
T51387,2023-13-01,C924,smartphone,10.0,529.5728031421575,credit card,completed,False,5295.728031421575
T51399,2025-02-30,C201,smartphone,8.0,424.81,credit card,completed,False,3398.48
T51400,2025-02-30,C2457,laptop,7.0,396.21579951916976,credit card,pending,False,2773.5105966341885
T51408,2023-13-01,C171,laptop,4.0,714.0344882352522,paypal,completed,False,2856.1379529410087
T51410,2025-02-30,C3770,laptop,2.0,847.9832816001439,paypal,unknown,False,1695.9665632002877
T51415,2023-13-01,C4206,laptop,7.0,405.2691144094015,credit card,pending,False,2836.8838008658104
T51422,2021-02-09,C1143,smartphone,6.0,370.52,credit card,completed,False,2223.12
T51425,2023-13-01,C3768,headphones,10.0,207.21537435781684,paypal,completed,False,2072.1537435781684
T51427,2021-08-31,C237,tablet,6.0,169.27224990291404,credit card,completed,False,1015.6334994174842
T51430,2023-13-01,C4571,headphones,8.0,786.6976338684708,credit card,unknown,False,6293.581070947766
T51431,2023-13-01,C349,headphones,4.0,553.0112183100032,paypal,failed,False,2212.0448732400127
T51432,2023-09-27,C3856,coffee machine,9.0,194.2422055820383,paypal,pending,False,1748.179850238345
T51436,2024-02-09,C2620,tablet,6.0,770.830850549798,paypal,completed,False,4624.985103298788
T51437,2023-04-27,C1846,tablet,7.0,146.05158343295972,paypal,completed,False,1022.3610840307181
T51450,2023-13-01,C2639,laptop,4.0,830.2146432756865,credit card,unknown,False,3320.858573102746
T51454,2025-02-30,C3779,headphones,5.0,227.7609642839652,credit card,unknown,False,1138.8048214198259
T51459,2023-13-01,C3876,smartphone,6.0,937.6934224636718,credit card,failed,False,5626.160534782031
T51460,2025-02-30,C4090,tablet,5.0,817.8417738924297,credit card,failed,False,4089.208869462149
T51475,2023-13-01,C115,laptop,4.0,311.6950905780792,credit card,unknown,False,1246.7803623123168
T51480,2024-04-02,C3054,headphones,7.0,993.5054283111422,paypal,completed,False,6954.537998177995
T51481,2021-12-13,C734,smartphone,6.0,650.3770055401494,paypal,unknown,False,3902.2620332408965
T51483,2020-02-16,C4098,headphones,4.0,324.16,paypal,completed,False,1296.64
T51484,2023-13-01,C4293,coffee machine,1.0,312.26715803090195,paypal,failed,False,312.26715803090195
T51488,2025-02-30,C2505,smartphone,4.0,415.29,cash,unknown,False,1661.16
T51490,2023-13-01,C4565,tablet,6.0,597.9642739193662,credit card,pending,False,3587.785643516197
T51500,2025-02-30,C4532,headphones,9.0,356.83803517433284,cash,failed,False,3211.5423165689954
T51501,2025-02-30,C2301,tablet,2.0,127.75825817968322,cash,failed,False,255.51651635936645
T51513,2025-02-30,C2345,tablet,6.0,729.3314379467286,paypal,completed,False,4375.988627680372
T51533,2023-13-01,C351,smartphone,7.0,491.2929663571125,credit card,completed,False,3439.0507644997874
T51565,2021-01-17,C3619,laptop,6.0,727.0357750901094,credit card,pending,False,4362.214650540656
T51567,2025-02-30,C1921,tablet,2.0,475.95927288742325,cash,completed,False,951.9185457748465
T51595,2023-13-01,C2259,tablet,4.0,956.185633294133,credit card,unknown,False,3824.742533176532
T51599,2024-07-25,C3297,headphones,1.0,548.4445692733998,paypal,unknown,False,548.4445692733998
T51600,2022-11-11,C433,headphones,4.0,494.0038260048003,paypal,pending,False,1976.0153040192013
T51615,2025-02-30,C274,smartphone,2.0,795.6101838676709,cash,completed,False,1591.2203677353418
T51618,2023-06-14,C4697,headphones,1.0,831.8600691447482,paypal,completed,False,831.8600691447482
T51619,2023-09-12,C3885,laptop,7.0,130.40918299155385,paypal,completed,False,912.8642809408769
T51622,2025-02-30,C1088,smartphone,6.0,765.0649644946134,cash,completed,False,4590.38978696768
T51626,2023-13-01,C740,headphones,9.0,151.91386992750995,paypal,completed,False,1367.2248293475895
T51635,2023-13-01,C3105,headphones,1.0,602.1696532545161,paypal,completed,False,602.1696532545161
T51646,2025-02-30,C989,tablet,10.0,758.809558629464,paypal,completed,False,7588.09558629464
T51650,2023-13-01,C2504,laptop,4.0,934.1824206582562,paypal,completed,False,3736.729682633025
T51651,2023-13-01,C4984,headphones,2.0,920.73,paypal,completed,False,1841.46
T51664,2021-03-05,C2750,headphones,1.0,664.42,paypal,completed,False,664.42
T51666,2025-02-30,C2354,smartphone,7.0,847.3664023554909,paypal,failed,False,5931.564816488436
T51674,2024-09-27,C2875,headphones,9.0,434.6008425448916,credit card,completed,False,3911.4075829040244
T51678,2023-13-01,C3959,laptop,7.0,758.8182054314873,credit card,unknown,False,5311.727438020411
T51684,2025-01-09,C4299,laptop,6.0,702.78,credit card,completed,False,4216.68
T51685,2025-02-30,C2772,headphones,3.0,772.6709698027737,paypal,completed,False,2318.0129094083213
T51693,2025-02-30,C148,smartphone,5.0,134.33959028054142,credit card,pending,False,671.6979514027071
T51706,2023-13-01,C2035,tablet,6.0,569.9813011816303,credit card,completed,False,3419.8878070897817
T51710,2023-04-28,C612,smartphone,6.0,863.9357204239336,credit card,completed,False,5183.614322543602
T51715,2025-02-30,C2148,laptop,5.0,420.2252894470315,cash,completed,False,2101.1264472351577
T51722,2023-13-01,C2462,smartphone,9.0,774.4945926914322,credit card,completed,False,6970.45133422289
T58339,2023-13-01,C4873,laptop,7.0,434.3279856209442,paypal,completed,False,3040.2958993466095
T51737,2025-02-30,C798,smartphone,10.0,210.9558568929101,paypal,pending,False,2109.558568929101
T51748,2023-13-01,C970,headphones,6.0,326.43252545954573,paypal,unknown,False,1958.5951527572743
T51752,2023-13-01,C2538,smartphone,2.0,373.1,paypal,completed,False,746.2
T51756,2025-02-30,C1772,headphones,6.0,574.3897570399529,cash,completed,False,3446.3385422397173
T51760,2024-03-23,C201,tablet,4.0,697.9085153689043,paypal,failed,False,2791.6340614756173
T51764,2023-13-01,C2997,laptop,8.0,726.2581741142977,paypal,completed,False,5810.065392914382
